InvoiceID,CustomerID,CreditCard,SupervisorID,Quantity,Price,Freight,OrderDate
18736,VS90,7705-3696-5381-3217,sup66,14,91.28,24.57,2020-09-11
18737,ZZ87,6222-2014-9552-7937,sup95,85,79.45,20.71,2020-08-31
18738,HI52,4120-9847-2795-7057,sup96,27,61.05,15.54,2020-10-02
18739,BJ31,4136-7975-0607-9279,sup35,23,34.04,11.39,2020-09-09
18740,JJ39,6174-7552-3437-9691,sup54,61,84.75,22.72,2020-09-03
18741,ZM38,7531-6566-8341-0171,sup79,5,65.67,27.0,2020-09-28
18742,TE05,0720-6552-2738-6507,sup63,92,27.83,14.45,2020-08-30
18743,XT10,8804-6332-5207-1119,sup32,69,67.0,25.64,2020-09-13
18744,LE88,7835-0172-0461-4138,sup31,33,73.35,26.24,2020-08-14
18745,MT06,2911-4823-0526-0208,sup20,61,34.74,12.07,2020-08-18
18746,GY06,3450-9928-8064-7917,sup82,25,55.06,29.45,2020-09-26
18747,YJ47,7041-6290-1461-2345,sup43,62,27.12,17.2,2020-10-06
18748,EB26,6840-6621-0306-5945,sup02,58,90.7,29.31,2020-08-20
18749,DD50,5670-4022-1003-1181,sup17,20,62.04,18.8,2020-10-09
18750,AC79,5754-0186-3087-9246,sup08,78,53.47,15.64,2020-10-08
18751,GI49,9655-3168-9252-8986,sup53,53,23.87,13.26,2020-09-08
18752,LM62,7972-0538-0119-7899,sup77,27,71.26,14.43,2020-09-10
18753,QP69,9655-8841-6100-9988,sup53,18,36.23,24.48,2020-09-15
18754,BX65,7490-3962-8643-4835,sup37,67,47.57,15.88,2020-09-19
18755,EX72,1148-0050-6881-4273,sup56,44,48.9,24.02,2020-08-25
18756,VC68,7642-5304-4455-6569,sup04,92,72.47,11.84,2020-10-11
18757,II01,2400-5068-1699-9587,sup50,35,84.4,24.17,2020-08-27
18758,YR41,5308-0706-6216-6356,sup09,88,23.06,12.79,2020-08-21
18759,YW00,0190-0103-3030-0109,sup28,84,64.53,10.27,2020-09-20
18760,WS69,9974-0810-5843-0583,sup27,85,29.86,24.34,2020-08-19
18761,TU91,9298-0555-2382-4010,sup22,74,21.98,24.83,2020-09-09
18762,JE75,5270-0307-0103-7610,sup27,21,55.46,17.27,2020-09-05
18763,NS88,7704-9156-1529-1782,sup82,89,24.72,25.04,2020-09-21
18764,FJ66,1119-5871-0209-0849,sup53,18,91.47,18.02,2020-08-26
18765,DN63,5568-1890-1624-3047,sup08,69,64.71,29.73,2020-09-09
18766,UE19,4542-4785-8919-0715,sup32,57,99.35,12.66,2020-10-04
18767,GP37,4072-8327-8690-0422,sup03,14,50.63,14.75,2020-09-13
18768,OJ30,5011-9028-5116-8608,sup12,81,78.5,17.88,2020-08-16
18769,KY26,5423-4837-3137-0501,sup26,73,42.01,10.94,2020-09-12
18770,EE52,9436-5282-4590-8456,sup28,77,38.18,12.21,2020-08-29
18771,RO95,8907-3995-0067-4238,sup53,63,54.43,21.99,2020-10-07
18772,EA38,3082-4078-7313-6199,sup51,52,28.8,14.84,2020-09-05
18773,XB37,9290-9960-6053-8530,sup36,7,94.91,22.69,2020-08-18
18774,IC01,4702-9595-1667-5797,sup39,54,97.78,24.65,2020-09-30
18775,OF03,9330-4666-6857-9304,sup24,22,26.58,23.12,2020-08-14
18776,OE15,4027-4989-6230-9072,sup13,62,72.17,17.67,2020-09-06
18777,VP62,5159-2359-6059-8928,sup33,66,75.47,26.2,2020-09-11
18778,NC76,7360-2308-2595-5115,sup25,75,65.33,27.11,2020-09-20
18779,OT04,3127-7374-3360-6750,sup07,38,51.02,11.66,2020-09-05
18780,PZ28,2601-3187-0716-6900,sup96,74,48.8,19.74,2020-10-10
18781,ES09,7992-3836-9041-4292,sup84,81,67.93,16.19,2020-10-02
18782,HM28,0796-2948-1780-9189,sup90,44,34.57,18.52,2020-08-22
18783,AU30,8471-2386-8706-1705,sup49,53,75.56,20.99,2020-08-28
18784,AK40,7622-8276-5002-3114,sup88,83,22.57,28.76,2020-09-29
18785,QP83,9839-8735-4534-2618,sup91,67,91.15,28.36,2020-08-25
18786,XD18,0312-0475-7740-8453,sup62,20,95.75,29.82,2020-08-15
18787,AX69,0172-8635-2938-1484,sup00,72,37.64,20.96,2020-08-25
18788,PN75,4314-6035-2930-4262,sup75,21,64.79,13.23,2020-08-23
18789,EW73,1792-3355-7435-1961,sup41,67,80.06,22.15,2020-09-03
18790,DF53,4482-2534-8293-5219,sup18,98,23.25,16.45,2020-10-03
18791,XF11,0263-7134-6835-2790,sup84,20,80.58,16.02,2020-08-18
18792,DA13,8833-4264-4093-8417,sup40,41,44.1,16.5,2020-09-23
18793,CN96,3002-0323-9286-9020,sup44,58,63.41,22.69,2020-10-08
18794,XI92,9287-7574-0079-1405,sup41,75,42.55,18.65,2020-10-02
18795,WZ37,0370-9974-8347-8445,sup89,70,50.14,28.63,2020-08-26
18796,RM65,3718-9297-7677-1915,sup86,38,37.84,19.17,2020-09-20
18797,MT47,7556-2530-6528-7017,sup29,72,98.45,21.21,2020-09-22
18798,HV91,6798-8574-8877-6597,sup80,73,70.69,20.03,2020-09-05
18799,HQ99,0394-9780-0705-6524,sup08,36,38.91,16.87,2020-09-11
18800,TV72,5090-5001-3740-2087,sup22,85,34.02,24.86,2020-10-09
18801,CZ30,1809-0401-7909-0735,sup47,25,61.28,24.72,2020-08-23
18802,MP82,1705-5947-8805-2051,sup63,31,53.74,27.81,2020-08-19
18803,GG27,1346-6909-8074-8857,sup91,17,89.73,18.33,2020-09-22
18804,BU57,7669-3591-2312-4203,sup29,40,46.01,19.41,2020-09-10
18805,FT08,3502-8794-4210-9298,sup90,46,62.86,15.34,2020-09-03
18806,BG39,7265-6481-4602-1394,sup45,35,45.42,13.16,2020-10-07
18807,YQ89,2460-5860-2911-7599,sup41,70,20.45,29.68,2020-09-15
18808,PQ58,6113-9258-6817-2937,sup85,5,32.08,13.19,2020-08-29
18809,RH08,2695-7639-2377-9901,sup78,97,56.05,29.71,2020-09-13
18810,OU06,5593-2627-8504-7642,sup67,72,84.05,20.29,2020-09-10
18811,UN15,3208-7319-4440-5000,sup01,56,50.96,25.84,2020-08-15
18812,JW07,2165-0690-5506-3549,sup18,71,27.69,14.86,2020-10-07
18813,EA45,9831-5265-7148-9413,sup41,31,54.94,15.88,2020-08-15
18814,FY91,6446-1349-9148-0911,sup79,71,32.58,10.55,2020-09-12
18815,HR15,2251-4311-8008-5207,sup37,91,84.7,19.42,2020-09-29
18816,GI53,7441-4729-7882-7836,sup94,16,65.61,19.43,2020-09-13
18817,LN75,4741-2406-7956-3022,sup05,92,47.61,13.08,2020-10-13
18818,WG90,0903-4831-0627-5786,sup13,28,96.55,21.15,2020-10-07
18819,JH75,6510-7362-4122-8248,sup91,73,29.92,17.87,2020-08-26
18820,CN74,7479-1652-0187-6169,sup06,82,46.17,19.07,2020-09-29
18821,QP43,1980-7414-3411-1279,sup56,21,71.0,29.63,2020-09-22
18822,TG36,8782-5698-9595-2947,sup21,43,79.1,21.36,2020-10-05
18823,ZE74,6038-8149-0799-4738,sup40,22,41.75,17.35,2020-10-12
18824,EQ94,2291-9541-3596-1072,sup04,65,55.64,11.26,2020-10-11
18825,ZM41,1308-6928-7330-1730,sup79,11,40.04,16.96,2020-08-27
18826,OJ56,4006-5689-9103-1109,sup28,70,31.38,22.28,2020-08-25
18827,HW98,3257-9285-3191-3249,sup39,18,91.25,19.64,2020-09-17
18828,KH71,3418-2895-4167-9819,sup80,70,29.51,26.83,2020-09-03
18829,VK51,2787-5143-8953-9436,sup02,66,83.25,15.32,2020-10-01
18830,HJ75,1197-8907-6312-9500,sup12,72,67.31,22.62,2020-09-13
18831,PY71,7513-2790-7468-9449,sup45,83,32.83,22.44,2020-10-07
18832,YJ10,0518-2664-6636-3534,sup09,60,49.33,15.67,2020-09-15
18833,JI88,1598-6984-6138-6563,sup58,24,83.98,19.48,2020-10-09
18834,NV32,8561-2801-6585-8546,sup95,31,27.82,13.59,2020-09-04
18835,JT68,7326-9631-3893-3872,sup69,88,32.1,19.49,2020-09-16
18836,FI91,2854-3882-7034-2298,sup14,26,56.84,21.21,2020-10-13
18837,BM54,4313-0774-0814-0667,sup00,76,39.53,22.16,2020-09-27
18838,VN21,1516-8465-0366-0076,sup38,13,63.36,10.94,2020-10-05
18839,PO46,6636-9062-1611-0010,sup09,75,59.96,22.65,2020-08-21
18840,IJ65,9253-2858-5281-9276,sup88,6,91.61,25.92,2020-10-01
18841,YK88,1933-0755-5291-7636,sup48,5,47.95,19.21,2020-10-04
18842,BU90,9096-9194-1922-6254,sup17,35,91.08,16.28,2020-10-08
18843,ZZ00,6962-3836-1216-5428,sup80,59,96.44,12.84,2020-08-20
18844,QO78,2464-6748-8724-9908,sup25,59,85.7,23.05,2020-08-15
18845,HK23,9019-5588-4528-7749,sup66,3,76.82,10.72,2020-09-12
18846,BM69,7959-7276-8403-1326,sup75,46,78.25,20.96,2020-08-29
18847,SS14,8371-8251-5292-7587,sup28,41,82.23,25.72,2020-09-12
18848,KJ94,6845-4298-8165-8664,sup61,3,41.83,21.52,2020-09-22
18849,CZ79,0461-7566-2532-3771,sup72,54,85.66,15.57,2020-09-23
18850,PO47,4459-6778-4730-6169,sup34,19,69.28,26.65,2020-08-29
18851,NH82,5002-8375-1260-8140,sup04,80,95.03,17.85,2020-10-13
18852,VU76,0062-8242-4302-2161,sup00,82,82.52,23.89,2020-09-15
18853,YG53,0739-6915-5543-9316,sup03,100,60.72,25.64,2020-10-01
18854,OP55,6147-3602-4158-8992,sup71,80,94.3,13.69,2020-10-09
18855,VK42,6903-8399-6282-0896,sup08,12,38.89,19.44,2020-09-13
18856,JM71,5190-8590-1589-7111,sup27,2,59.43,19.92,2020-09-20
18857,AM93,9954-2361-3372-8496,sup57,21,37.03,23.17,2020-08-27
18858,QQ68,6894-5096-0217-5255,sup34,38,64.83,11.43,2020-09-29
18859,AV11,2881-2447-2602-7896,sup06,53,74.98,27.56,2020-08-16
18860,LG80,6384-6887-0492-4873,sup37,49,98.05,21.0,2020-10-09
18861,QN43,5175-9209-3062-6996,sup58,93,67.43,19.89,2020-10-10
18862,QU61,8328-4638-4016-6306,sup07,95,40.86,29.57,2020-09-05
18863,RQ76,5394-0001-1247-5655,sup82,36,80.5,18.36,2020-08-16
18864,JE58,9269-9277-6892-8753,sup98,72,24.69,29.63,2020-08-22
18865,DP32,0792-6161-9371-1117,sup02,15,45.42,18.0,2020-08-27
18866,BQ18,0691-8686-8734-4287,sup46,85,73.0,13.3,2020-08-27
18867,EA21,6786-3432-2321-4491,sup18,19,22.57,28.58,2020-08-15
18868,NE13,8527-7754-5656-5439,sup39,54,73.8,26.98,2020-08-30
18869,PO76,0188-0760-5791-1003,sup90,75,69.23,28.11,2020-09-26
18870,YI64,9470-6256-3326-1604,sup06,42,31.19,16.98,2020-08-28
18871,CZ91,9538-2151-4761-7180,sup21,65,20.57,11.15,2020-09-30
18872,LW90,8539-7246-5912-7286,sup59,61,72.87,15.41,2020-10-02
18873,QE90,2470-3041-8097-1476,sup77,57,55.37,18.63,2020-10-05
18874,MT52,6446-9106-8908-3675,sup61,40,20.35,13.89,2020-09-02
18875,RK39,6785-2168-1369-1787,sup68,37,56.12,28.21,2020-08-18
18876,BE03,3019-2562-2529-9076,sup69,40,44.54,25.71,2020-09-08
18877,TM79,5111-2216-5531-2559,sup46,25,85.88,19.26,2020-10-13
18878,EG14,2101-0463-0717-5905,sup85,43,22.83,10.17,2020-08-25
18879,HZ40,1933-6320-9446-2180,sup51,78,49.88,27.91,2020-09-08
18880,NL75,1936-0097-6977-0336,sup53,78,67.63,19.97,2020-09-21
18881,MM86,0677-1302-4799-5940,sup64,97,49.79,14.97,2020-08-18
18882,GO90,6777-5576-9951-1749,sup34,94,88.14,26.03,2020-09-30
18883,VM86,3277-3097-4473-5752,sup28,49,62.88,20.13,2020-09-06
18884,CM05,2466-6703-7135-7438,sup98,43,36.44,14.95,2020-09-20
18885,VJ42,0905-6900-1380-0455,sup60,79,44.09,25.42,2020-08-24
18886,CK91,9430-9766-1940-1730,sup42,47,90.37,14.79,2020-10-12
18887,YJ88,5635-0240-3255-5587,sup83,30,77.93,19.07,2020-09-13
18888,TZ66,0074-8703-3048-2188,sup14,65,57.98,29.47,2020-10-05
18889,DW78,3711-5128-1739-5921,sup17,83,69.26,10.19,2020-08-26
18890,ZB40,2009-3476-6871-2969,sup39,7,78.49,20.9,2020-08-25
18891,BT37,6348-8355-0164-8839,sup45,48,59.17,25.02,2020-08-29
18892,PB45,4079-3840-9005-3616,sup02,89,45.81,18.91,2020-09-05
18893,FB10,0823-8869-8850-4847,sup98,30,32.64,11.56,2020-08-19
18894,DY18,3635-1812-9958-7554,sup79,68,22.06,18.96,2020-09-18
18895,FV42,5905-7675-9416-5922,sup56,29,34.25,10.78,2020-08-18
18896,UW76,8170-3361-0638-6797,sup94,64,51.09,11.21,2020-08-28
18897,QE22,8681-9228-6206-5025,sup37,27,84.1,14.44,2020-10-03
18898,DV17,3837-2814-2393-7817,sup37,89,80.26,18.4,2020-09-18
18899,SX14,4248-3389-4376-4621,sup57,89,84.65,22.76,2020-09-24
18900,CX49,6409-1615-7949-1342,sup25,88,25.74,24.53,2020-09-07
18901,QN50,7670-8097-2962-4310,sup17,31,78.85,14.98,2020-09-27
18902,LR78,7128-7812-9411-4828,sup07,98,61.32,12.0,2020-08-18
18903,UQ09,4663-2417-2525-7108,sup78,75,42.61,17.28,2020-09-18
18904,GJ78,6288-7787-0034-4397,sup39,19,35.82,26.82,2020-08-17
18905,VB75,0872-1882-3668-0239,sup74,71,39.96,27.03,2020-08-17
18906,VL08,1493-9230-3570-3146,sup57,13,62.29,27.58,2020-08-19
18907,SB40,5824-5500-4036-9562,sup91,85,25.05,10.94,2020-08-14
18908,JT67,3500-9839-5898-2504,sup69,56,21.07,15.7,2020-09-27
18909,AW18,8824-7209-3257-0097,sup32,35,47.1,23.33,2020-09-22
18910,JG91,2297-2601-7786-8094,sup08,72,21.55,17.85,2020-08-25
18911,ZF37,4809-2497-9686-6291,sup02,81,88.65,25.72,2020-09-24
18912,LI38,7095-6534-4151-6885,sup03,2,38.67,25.27,2020-09-13
18913,BY78,6836-3667-3727-2164,sup02,12,26.55,27.89,2020-08-18
18914,BP40,7742-1969-9424-9856,sup45,38,65.97,19.79,2020-10-01
18915,KK41,6721-0050-8795-4798,sup55,42,21.32,16.48,2020-10-12
18916,PC90,1973-4091-6213-2344,sup34,78,69.48,17.47,2020-08-24
18917,TV50,4790-6813-8862-4431,sup04,68,65.45,23.43,2020-09-17
18918,OR78,6330-7176-4272-3649,sup33,33,83.26,12.88,2020-09-18
18919,CG31,3692-7069-3249-0158,sup59,33,46.53,13.53,2020-10-11
18920,ER33,2942-6742-7345-2533,sup67,53,68.34,29.45,2020-08-20
18921,QQ35,8117-1736-7778-0313,sup53,58,62.48,15.4,2020-10-12
18922,JW38,0672-1373-7631-2114,sup78,71,24.89,20.87,2020-09-04
18923,JT96,1845-6391-1775-5971,sup50,94,52.35,21.6,2020-10-05
18924,TX54,3607-3779-7294-8159,sup45,88,89.21,27.73,2020-09-05
18925,FD85,4616-5767-2678-0288,sup62,46,95.0,18.52,2020-09-23
18926,DD14,4161-1007-2540-7638,sup99,3,59.99,26.89,2020-08-28
18927,EX25,3751-3826-5367-8130,sup64,12,58.56,19.95,2020-09-18
18928,CK53,3733-6198-8739-8577,sup64,46,50.5,22.55,2020-09-13
18929,EE99,2922-9706-2100-9823,sup32,29,91.76,11.35,2020-10-05
18930,JS16,7938-8061-2417-7053,sup04,65,66.18,25.88,2020-09-27
18931,HS41,4611-4815-0422-7146,sup40,26,65.57,19.21,2020-09-24
18932,FD28,3574-1200-5537-6120,sup68,63,29.51,29.5,2020-08-19
18933,GC30,2860-0504-1985-8847,sup08,3,89.03,10.35,2020-09-17
18934,PI34,6401-0150-6061-7960,sup42,95,91.94,27.08,2020-08-24
18935,YO13,1150-2837-4663-4250,sup77,71,92.28,10.23,2020-10-03
18936,MM96,9887-7958-7845-7286,sup92,8,91.47,26.95,2020-08-30
18937,HQ65,1004-9704-0155-3286,sup45,8,60.1,26.48,2020-09-25
18938,MP39,2217-7573-6295-7686,sup13,52,74.35,17.92,2020-10-04
18939,UO67,1090-8374-7836-5344,sup36,45,73.91,20.07,2020-10-10
18940,AT06,6052-9041-0517-7643,sup19,49,22.8,20.48,2020-09-28
18941,DM87,7187-1657-4818-9175,sup80,41,31.64,20.97,2020-09-22
18942,FI35,4391-1466-3269-2925,sup21,18,33.63,22.87,2020-10-04
18943,NA28,6420-0866-6007-2491,sup41,35,85.35,26.98,2020-09-18
18944,JS47,2904-3041-6933-9540,sup83,14,53.23,23.15,2020-09-15
18945,SL32,0035-7482-9145-6441,sup27,41,77.9,28.93,2020-10-04
18946,VT37,3302-8997-9282-2975,sup91,7,63.78,28.31,2020-09-21
18947,MG30,9746-2254-4539-9991,sup61,8,98.34,15.54,2020-09-09
18948,TL83,5867-7089-4477-8986,sup35,56,53.77,29.13,2020-09-09
18949,FN12,0070-5040-7025-7912,sup08,50,96.48,29.23,2020-09-27
18950,AN40,4967-5198-6472-5820,sup80,62,57.24,19.19,2020-09-10
18951,KA10,6617-7673-7305-3434,sup92,78,62.44,29.21,2020-09-16
18952,RV52,7859-7562-3294-2919,sup14,42,40.91,11.61,2020-10-07
18953,XT89,8673-1949-4314-9829,sup17,23,89.49,27.66,2020-08-18
18954,RR32,0276-5663-3261-3142,sup95,13,64.86,24.92,2020-08-20
18955,LR27,6531-4245-6822-3933,sup04,9,50.1,25.57,2020-09-22
18956,JN51,8093-5507-8404-9711,sup28,17,54.79,17.99,2020-09-03
18957,VW00,1047-3933-6565-6518,sup15,5,99.79,18.73,2020-08-19
18958,RT35,2641-4298-6750-7738,sup63,91,89.39,25.95,2020-10-08
18959,NK41,7296-2309-1615-2909,sup10,34,99.31,29.95,2020-10-07
18960,XO28,3890-6596-0239-6433,sup14,5,62.77,26.22,2020-08-21
18961,JF44,6415-3547-8944-3977,sup80,54,57.79,24.33,2020-09-18
18962,CX18,5388-5580-7838-6464,sup17,18,48.85,14.74,2020-09-25
18963,LJ26,5650-5366-0195-9545,sup29,66,85.32,21.79,2020-09-15
18964,TN12,0398-9108-6427-3972,sup09,98,47.93,10.72,2020-08-30
18965,JK50,9186-7781-5046-3413,sup39,76,54.79,12.06,2020-08-17
18966,LL95,8701-1331-9215-2643,sup88,21,46.28,11.93,2020-09-29
18967,NW37,3180-0817-3007-6591,sup96,64,94.08,10.06,2020-09-13
18968,YJ53,1975-0706-7050-2819,sup50,72,87.59,29.12,2020-09-11
18969,IS23,7513-1920-7499-9792,sup36,6,92.12,12.9,2020-08-20
18970,YH25,9898-5311-4929-2075,sup30,15,74.53,29.49,2020-08-17
18971,RY27,2232-4723-5156-9393,sup67,18,82.99,25.56,2020-09-03
18972,IU95,3913-1680-2723-3838,sup48,2,64.5,11.98,2020-09-14
18973,LS95,8441-3648-4942-7627,sup77,64,82.72,23.1,2020-09-13
18974,TL89,0614-2898-2824-6265,sup90,49,38.36,21.56,2020-10-13
18975,KA99,5852-6358-4753-0931,sup87,3,80.69,25.37,2020-10-12
18976,CX20,4034-3679-4962-7170,sup85,6,39.69,18.86,2020-10-02
18977,TO64,6504-8009-8373-3747,sup11,46,62.73,16.02,2020-09-23
18978,BI25,9901-7967-3608-8493,sup79,94,54.8,12.65,2020-10-02
18979,FO59,8396-4857-7415-5652,sup13,87,29.8,25.98,2020-08-31
18980,QQ38,9651-5210-6873-5838,sup34,88,26.72,13.09,2020-10-11
18981,UD45,1553-7945-0083-0025,sup76,33,51.16,25.16,2020-08-17
18982,SB64,8606-4353-0682-3212,sup42,19,86.01,28.07,2020-08-29
18983,IZ75,4777-0127-7752-8631,sup68,54,61.76,23.11,2020-09-04
18984,VC21,7369-4185-4822-9221,sup79,4,20.02,14.41,2020-09-25
18985,QN44,3419-4354-6842-5512,sup42,53,29.04,27.65,2020-09-20
18986,ZY03,7595-0374-8520-6803,sup09,93,40.6,13.54,2020-09-01
18987,GY48,1487-3984-5177-1914,sup50,44,79.45,23.5,2020-10-01
18988,WH83,9340-9504-4037-1451,sup15,94,22.36,13.58,2020-08-24
18989,VS27,5617-8418-1806-9325,sup56,38,83.8,21.26,2020-09-23
18990,FK30,7347-4931-8778-8099,sup21,89,49.67,13.48,2020-09-15
18991,IY08,7495-1634-7484-5186,sup38,44,65.41,29.4,2020-09-20
18992,JB52,0415-0747-8818-6181,sup47,88,49.35,29.84,2020-09-04
18993,UF23,0183-3858-2829-5712,sup40,14,33.94,13.89,2020-09-06
18994,KG48,2149-4320-4564-3883,sup28,87,83.71,28.32,2020-10-07
18995,DS45,7247-0630-0505-2201,sup87,44,53.57,16.19,2020-09-13
18996,PI71,4336-3343-3294-1742,sup01,78,20.93,28.62,2020-09-03
18997,VF87,7906-5732-7182-9223,sup56,69,70.0,12.3,2020-09-03
18998,LF71,4418-2247-8082-9062,sup19,36,75.3,20.28,2020-09-13
18999,RC07,5539-1330-0668-9915,sup84,86,30.73,21.26,2020-09-27
19000,MV86,3602-0746-3328-7854,sup49,58,32.31,26.07,2020-10-05
19001,NZ38,2711-9082-3450-8316,sup35,32,53.81,16.99,2020-09-04
19002,IA09,8330-0523-2053-2054,sup18,86,87.59,26.91,2020-09-04
19003,EZ18,5049-9407-4190-0183,sup69,88,92.47,18.32,2020-09-21
19004,IS09,2107-6988-1797-8330,sup58,45,29.87,12.6,2020-08-16
19005,KC51,7150-6991-2521-6305,sup11,6,89.7,25.71,2020-09-17
19006,YU92,7555-4514-8433-2063,sup12,31,88.06,16.31,2020-09-19
19007,IF52,7654-3147-5686-8570,sup60,33,36.09,15.87,2020-09-06
19008,XV31,2327-6060-7672-1826,sup01,59,32.37,11.18,2020-09-13
19009,QT14,5458-5761-1690-7727,sup62,43,79.68,18.31,2020-09-21
19010,OW08,4206-3779-5992-8061,sup12,27,83.42,20.11,2020-08-14
19011,NJ36,4175-6197-2906-5583,sup00,31,52.64,20.9,2020-09-27
19012,CC65,7373-6067-1389-7492,sup45,98,90.0,22.81,2020-10-02
19013,FL69,6588-1575-0066-9394,sup04,67,94.96,15.24,2020-09-19
19014,ZC18,7657-1622-1683-6963,sup43,95,76.02,14.41,2020-08-29
19015,MD97,3786-5792-0007-1146,sup01,10,59.9,29.05,2020-10-10
19016,HW03,8961-0520-2094-6652,sup86,35,90.84,12.43,2020-09-14
19017,FP11,6696-7196-8318-5639,sup28,46,84.84,10.76,2020-09-06
19018,HI04,6372-9036-8304-0107,sup24,12,50.57,22.71,2020-09-20
19019,XP58,8229-3214-4789-1019,sup98,18,36.96,20.31,2020-08-18
19020,PB91,8041-9229-3602-2579,sup27,49,52.48,27.24,2020-09-14
19021,BV26,8885-7086-3185-6416,sup54,23,25.06,15.86,2020-09-06
19022,XE69,7606-8457-2441-1781,sup85,79,65.36,19.09,2020-09-02
19023,MW97,7197-7032-7888-7454,sup36,53,85.46,25.69,2020-08-20
19024,MM82,0050-8423-1671-6841,sup22,81,62.63,21.16,2020-08-14
19025,PF03,7082-3204-7831-5517,sup85,76,30.07,28.55,2020-09-03
19026,TG04,9859-9337-9819-8736,sup95,2,42.46,10.05,2020-10-07
19027,ZM87,0960-7124-5134-8606,sup65,99,58.67,14.06,2020-09-19
19028,ZK26,3721-3505-8675-0568,sup52,11,90.23,22.69,2020-08-23
19029,CK02,2389-0221-9774-3311,sup76,91,44.9,19.79,2020-09-10
19030,NE77,1913-2214-3219-4907,sup29,27,60.81,22.8,2020-09-10
19031,XA12,6351-8472-6240-8683,sup35,75,56.98,14.2,2020-10-02
19032,YW82,9723-5105-2133-2348,sup71,12,51.66,21.1,2020-10-01
19033,PK57,6012-5320-9366-2559,sup55,39,42.8,28.46,2020-10-07
19034,PX35,2051-1772-7783-8938,sup48,27,71.6,23.18,2020-10-03
19035,DP22,8479-4360-8615-5987,sup85,5,51.53,16.22,2020-08-16
19036,RO37,3842-9053-3323-6740,sup00,38,90.97,21.34,2020-09-03
19037,JF05,6630-6404-9297-0095,sup14,47,83.98,15.56,2020-08-20
19038,KC46,9496-8172-3172-6530,sup01,92,53.26,28.08,2020-08-17
19039,MS20,5506-6879-1081-4918,sup35,65,45.34,29.74,2020-08-24
19040,SQ82,0633-1873-4063-8750,sup22,20,72.52,25.27,2020-08-18
19041,PB14,0184-6403-9390-1902,sup24,59,33.33,14.31,2020-08-18
19042,MZ84,1355-6467-6096-6438,sup99,18,99.96,19.22,2020-09-14
19043,VF78,5411-6722-8400-5672,sup48,34,41.54,11.82,2020-08-26
19044,QZ95,9878-2006-7426-0766,sup28,34,33.71,21.08,2020-10-08
19045,BZ75,0838-2043-6175-1130,sup99,17,99.81,14.39,2020-09-27
19046,FU05,1641-4282-6179-6035,sup33,24,87.52,11.34,2020-08-23
19047,LQ29,8448-0100-9843-6097,sup13,27,76.61,24.0,2020-09-20
19048,XC70,0194-0883-8509-0893,sup96,96,35.41,12.1,2020-09-17
19049,BM25,7930-7195-5763-3867,sup43,32,61.2,14.66,2020-10-09
19050,HP92,4698-8125-0942-6578,sup37,100,51.99,14.87,2020-09-22
19051,KU62,5785-7748-1173-0220,sup13,57,49.7,28.75,2020-10-03
19052,AE47,8020-0457-0413-2216,sup42,37,79.02,11.02,2020-09-05
19053,ZD93,5082-0381-9801-8060,sup16,47,48.93,23.75,2020-10-11
19054,FW78,6039-5620-4638-6978,sup19,65,67.19,24.86,2020-09-01
19055,KV78,2718-2120-8183-8965,sup52,81,33.04,28.96,2020-08-23
19056,MN33,7827-4358-8837-8991,sup53,96,60.78,19.29,2020-08-14
19057,NM59,7450-8008-3704-6396,sup76,1,59.96,16.88,2020-10-13
19058,NS79,8175-9718-8631-8908,sup48,81,54.29,29.34,2020-10-12
19059,DJ30,3612-9413-5907-7652,sup99,10,69.16,22.62,2020-09-20
19060,KD25,2910-1229-6451-6034,sup43,65,20.79,29.34,2020-08-14
19061,HC72,1045-4607-0875-4653,sup01,31,57.01,15.84,2020-09-18
19062,WO71,7240-2115-6698-6791,sup19,22,50.65,18.63,2020-09-29
19063,LL18,7879-4071-8350-5028,sup30,61,33.38,19.09,2020-10-07
19064,MY09,3790-9182-1407-2957,sup96,14,67.75,19.28,2020-10-03
19065,QA54,9776-7789-6837-3664,sup17,72,41.49,26.08,2020-09-01
19066,FI26,9865-1834-1920-2722,sup26,25,94.39,16.45,2020-08-20
19067,XQ69,9769-1266-7112-7826,sup45,63,41.11,14.04,2020-08-21
19068,BU59,9173-8660-9604-3089,sup30,26,62.24,11.5,2020-10-07
19069,TQ36,0368-2784-1332-0156,sup23,16,21.03,28.16,2020-09-25
19070,ZO58,7640-8849-2693-9675,sup23,64,89.27,14.14,2020-09-08
19071,RI29,7206-9265-9548-1924,sup45,78,58.68,23.33,2020-09-02
19072,BH57,5916-8629-1344-1862,sup57,37,26.61,19.07,2020-09-15
19073,AM01,5612-3238-5585-3847,sup22,16,26.36,10.42,2020-10-09
19074,VK37,3488-4815-1672-8888,sup71,4,50.42,21.16,2020-10-10
19075,FQ48,7944-5841-6036-6955,sup97,39,61.52,29.93,2020-09-17
19076,FA91,3422-4259-7600-5162,sup57,69,24.02,24.38,2020-08-17
19077,YE72,0999-3566-8774-7829,sup73,84,55.24,14.78,2020-09-30
19078,TR53,8484-2072-5858-3742,sup47,79,99.57,13.86,2020-09-23
19079,WR80,7797-8689-2579-2602,sup15,66,46.17,15.14,2020-10-06
19080,UY81,5055-1987-3840-7618,sup61,24,61.83,16.33,2020-09-18
19081,YB50,5182-3664-3598-5523,sup02,16,99.97,14.71,2020-10-02
19082,QT58,4418-2511-7000-0618,sup26,68,93.2,21.53,2020-10-04
